state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,modal_price_per_kg
Karnataka,Mandya,Maddur APMC Sub-Market,Ragi,Organic Whole Grain,Grade A,2026-08-08,3060.0,4590.0,3830.0,38.3
Karnataka,Mandya,Maddur APMC Sub-Market,Rice,Sona Masuri Heritage,Grade A,2026-08-08,4300.0,6650.0,5320.0,53.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-08,1900.0,3370.0,2630.0,26.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Potato,Hassan / Local,Grade A,2026-08-08,1410.0,2410.0,1910.0,19.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Onion,Bellary / Red,Grade A,2026-08-08,2100.0,3630.0,2870.0,28.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Cabbage,Green Round,Grade A,2026-08-08,1150.0,2300.0,1670.0,16.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-08,4630.0,7710.0,6170.0,61.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-08,3520.0,6030.0,4820.0,48.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-08,2130.0,4080.0,3100.0,31.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Palak,Tender Leafy,Grade A+,2026-08-08,1110.0,2030.0,1570.0,15.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Coriander,Local Nati,Grade A+,2026-08-08,980.0,1770.0,1370.0,13.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Mint,Fresh Pudina,Grade A+,2026-08-08,1100.0,2000.0,1500.0,15.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ginger,Washed Root,Grade A,2026-08-08,5240.0,9040.0,7140.0,71.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Garlic,Country Dried,Grade A,2026-08-08,6560.0,11720.0,9190.0,91.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-08,2470.0,4350.0,3360.0,33.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Papaya,Red Lady Organic,Grade A,2026-08-08,1700.0,3030.0,2370.0,23.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-08,7810.0,14050.0,10930.0,109.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-08,5380.0,9150.0,7320.0,73.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-08,3090.0,4630.0,3860.0,38.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-08,4160.0,6440.0,5150.0,51.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Tomato,Hybrid / Nati,Grade A,2026-08-08,1810.0,3210.0,2510.0,25.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Potato,Hassan / Local,Grade A,2026-08-08,1380.0,2370.0,1880.0,18.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Onion,Bellary / Red,Grade A,2026-08-08,2070.0,3570.0,2820.0,28.2
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Carrot,Ooty / Orange,Grade A+,2026-08-08,2900.0,4970.0,3940.0,39.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Cabbage,Green Round,Grade A,2026-08-08,1090.0,2180.0,1580.0,15.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Peas,Tender Sweet,Grade A+,2026-08-08,4330.0,7210.0,5770.0,57.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-08,3600.0,6170.0,4940.0,49.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Chilli,G4 Pungent,Grade A,2026-08-08,2370.0,4530.0,3450.0,34.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Palak,Tender Leafy,Grade A+,2026-08-08,1250.0,2290.0,1770.0,17.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Coriander,Local Nati,Grade A+,2026-08-08,970.0,1740.0,1360.0,13.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Mint,Fresh Pudina,Grade A+,2026-08-08,1070.0,1950.0,1460.0,14.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ginger,Washed Root,Grade A,2026-08-08,5600.0,9660.0,7630.0,76.3
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Garlic,Country Dried,Grade A,2026-08-08,6800.0,12140.0,9510.0,95.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-08-08,2540.0,4470.0,3450.0,34.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-08,6960.0,12540.0,9750.0,97.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Grapes,Bangalore Blue,Grade A+,2026-08-08,4660.0,7930.0,6340.0,63.4
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-08,1930.0,3440.0,2690.0,26.9
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-08-08,1370.0,2340.0,1850.0,18.5
Karnataka,Ramanagara,Channapatna APMC Yard,Onion,Bellary / Red,Grade A,2026-08-08,2270.0,3910.0,3090.0,30.9
Karnataka,Ramanagara,Channapatna APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-08,2960.0,5080.0,4020.0,40.2
Karnataka,Ramanagara,Channapatna APMC Yard,Cabbage,Green Round,Grade A,2026-08-08,1070.0,2130.0,1550.0,15.5
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-08,4510.0,7520.0,6020.0,60.2
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-08,2300.0,4390.0,3340.0,33.4
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-08,1180.0,2160.0,1670.0,16.7
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-08-08,1160.0,2100.0,1580.0,15.8
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-08-08,5830.0,10070.0,7950.0,79.5
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-08-08,7320.0,13070.0,10250.0,102.5
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-08,2450.0,4320.0,3340.0,33.4
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-08-08,1780.0,3160.0,2470.0,24.7
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-08,7550.0,13600.0,10580.0,105.8
Karnataka,Ramanagara,Channapatna APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-08,3100.0,4650.0,3880.0,38.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-08,1850.0,3280.0,2560.0,25.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-08-08,1420.0,2440.0,1930.0,19.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-08-08,2510.0,4330.0,3420.0,34.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-08,3050.0,5240.0,4140.0,41.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-08-08,1250.0,2510.0,1820.0,18.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-08,4600.0,7670.0,6130.0,61.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-08,3800.0,6510.0,5210.0,52.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-08,2200.0,4200.0,3200.0,32.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-08,1200.0,2200.0,1700.0,17.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Coriander,Local Nati,Grade A+,2026-08-08,1060.0,1900.0,1480.0,14.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Mint,Fresh Pudina,Grade A+,2026-08-08,1200.0,2180.0,1630.0,16.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-08-08,5560.0,9610.0,7580.0,75.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-08-08,7040.0,12580.0,9860.0,98.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-08,2570.0,4520.0,3490.0,34.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Papaya,Red Lady Organic,Grade A,2026-08-08,1980.0,3510.0,2740.0,27.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-08,8200.0,14760.0,11480.0,114.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-08,3490.0,5230.0,4360.0,43.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-08,4740.0,7340.0,5870.0,58.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-08,1970.0,3500.0,2740.0,27.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Potato,Hassan / Local,Grade A,2026-08-08,1600.0,2740.0,2170.0,21.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-08-08,2500.0,4330.0,3410.0,34.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Carrot,Ooty / Orange,Grade A+,2026-08-08,3060.0,5240.0,4150.0,41.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Cabbage,Green Round,Grade A,2026-08-08,1110.0,2230.0,1620.0,16.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-08,5230.0,8710.0,6970.0,69.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-08,3530.0,6050.0,4840.0,48.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-08-08,1100.0,1980.0,1540.0,15.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-08-08,5550.0,9580.0,7560.0,75.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-08-08,7190.0,12830.0,10060.0,100.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-08,2480.0,4370.0,3380.0,33.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-08-08,2060.0,3670.0,2870.0,28.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-08,8030.0,14460.0,11250.0,112.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-08,3620.0,5430.0,4530.0,45.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-08,2020.0,3600.0,2810.0,28.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-08-08,1400.0,2400.0,1900.0,19.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Onion,Bellary / Red,Grade A,2026-08-08,2500.0,4330.0,3410.0,34.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-08-08,1140.0,2290.0,1660.0,16.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-08,5180.0,8630.0,6900.0,69.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-08,3690.0,6320.0,5060.0,50.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-08,2370.0,4520.0,3450.0,34.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-08-08,1200.0,2200.0,1700.0,17.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Coriander,Local Nati,Grade A+,2026-08-08,1060.0,1920.0,1490.0,14.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-08-08,1180.0,2150.0,1620.0,16.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ginger,Washed Root,Grade A,2026-08-08,6130.0,10580.0,8350.0,83.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-08,2660.0,4680.0,3620.0,36.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Papaya,Red Lady Organic,Grade A,2026-08-08,1990.0,3540.0,2770.0,27.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-08,5360.0,9120.0,7290.0,72.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-08,3560.0,5330.0,4440.0,44.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-08,4270.0,6610.0,5290.0,52.9
Karnataka,Mandya,Mandya APMC Main Yard,Tomato,Hybrid / Nati,Grade A,2026-08-07,1750.0,3110.0,2430.0,24.3
Karnataka,Mandya,Mandya APMC Main Yard,Potato,Hassan / Local,Grade A,2026-08-07,1430.0,2450.0,1940.0,19.4
Karnataka,Mandya,Mandya APMC Main Yard,Onion,Bellary / Red,Grade A,2026-08-07,2080.0,3590.0,2830.0,28.3
Karnataka,Mandya,Mandya APMC Main Yard,Carrot,Ooty / Orange,Grade A+,2026-08-07,2640.0,4530.0,3590.0,35.9
Karnataka,Mandya,Mandya APMC Main Yard,Cabbage,Green Round,Grade A,2026-08-07,1120.0,2240.0,1630.0,16.3
Karnataka,Mandya,Mandya APMC Main Yard,Green Peas,Tender Sweet,Grade A+,2026-08-07,4810.0,8020.0,6420.0,64.2
Karnataka,Mandya,Mandya APMC Main Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-07,3340.0,5730.0,4580.0,45.8
Karnataka,Mandya,Mandya APMC Main Yard,Green Chilli,G4 Pungent,Grade A,2026-08-07,2410.0,4600.0,3510.0,35.1
Karnataka,Mandya,Mandya APMC Main Yard,Palak,Tender Leafy,Grade A+,2026-08-07,1260.0,2310.0,1790.0,17.9
Karnataka,Mandya,Mandya APMC Main Yard,Coriander,Local Nati,Grade A+,2026-08-07,960.0,1740.0,1350.0,13.5
Karnataka,Mandya,Mandya APMC Main Yard,Mint,Fresh Pudina,Grade A+,2026-08-07,1200.0,2170.0,1630.0,16.3
Karnataka,Mandya,Mandya APMC Main Yard,Ginger,Washed Root,Grade A,2026-08-07,5280.0,9130.0,7210.0,72.1
Karnataka,Mandya,Mandya APMC Main Yard,Papaya,Red Lady Organic,Grade A,2026-08-07,1960.0,3480.0,2720.0,27.2
Karnataka,Mandya,Mandya APMC Main Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-07,7910.0,14230.0,11070.0,110.7
Karnataka,Mandya,Mandya APMC Main Yard,Grapes,Bangalore Blue,Grade A+,2026-08-07,5290.0,8990.0,7190.0,71.9
Karnataka,Mandya,Mandya APMC Main Yard,Ragi,Organic Whole Grain,Grade A,2026-08-07,3420.0,5130.0,4270.0,42.7
Karnataka,Mandya,Mandya APMC Main Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-07,4430.0,6850.0,5480.0,54.8
Karnataka,Mandya,Maddur APMC Sub-Market,Potato,Hassan / Local,Grade A,2026-08-07,1440.0,2460.0,1950.0,19.5
Karnataka,Mandya,Maddur APMC Sub-Market,Onion,Bellary / Red,Grade A,2026-08-07,2230.0,3840.0,3030.0,30.3
Karnataka,Mandya,Maddur APMC Sub-Market,Carrot,Ooty / Orange,Grade A+,2026-08-07,2630.0,4500.0,3560.0,35.6
Karnataka,Mandya,Maddur APMC Sub-Market,Cabbage,Green Round,Grade A,2026-08-07,1050.0,2100.0,1530.0,15.3
Karnataka,Mandya,Maddur APMC Sub-Market,Green Peas,Tender Sweet,Grade A+,2026-08-07,4820.0,8030.0,6420.0,64.2
Karnataka,Mandya,Maddur APMC Sub-Market,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-07,3540.0,6060.0,4850.0,48.5
Karnataka,Mandya,Maddur APMC Sub-Market,Green Chilli,G4 Pungent,Grade A,2026-08-07,2380.0,4540.0,3460.0,34.6
Karnataka,Mandya,Maddur APMC Sub-Market,Palak,Tender Leafy,Grade A+,2026-08-07,1280.0,2350.0,1820.0,18.2
Karnataka,Mandya,Maddur APMC Sub-Market,Coriander,Local Nati,Grade A+,2026-08-07,1000.0,1800.0,1400.0,14.0
Karnataka,Mandya,Maddur APMC Sub-Market,Mint,Fresh Pudina,Grade A+,2026-08-07,1140.0,2070.0,1550.0,15.5
Karnataka,Mandya,Maddur APMC Sub-Market,Ginger,Washed Root,Grade A,2026-08-07,6020.0,10410.0,8220.0,82.2
Karnataka,Mandya,Maddur APMC Sub-Market,Garlic,Country Dried,Grade A,2026-08-07,6580.0,11760.0,9220.0,92.2
Karnataka,Mandya,Maddur APMC Sub-Market,Banana,Elakki / Nendran,Grade A+,2026-08-07,2350.0,4140.0,3200.0,32.0
Karnataka,Mandya,Maddur APMC Sub-Market,Papaya,Red Lady Organic,Grade A,2026-08-07,1760.0,3120.0,2440.0,24.4
Karnataka,Mandya,Maddur APMC Sub-Market,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-07,7650.0,13770.0,10710.0,107.1
Karnataka,Mandya,Maddur APMC Sub-Market,Ragi,Organic Whole Grain,Grade A,2026-08-07,3250.0,4880.0,4060.0,40.6
Karnataka,Mandya,Maddur APMC Sub-Market,Rice,Sona Masuri Heritage,Grade A,2026-08-07,3940.0,6090.0,4870.0,48.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-07,1870.0,3320.0,2590.0,25.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Potato,Hassan / Local,Grade A,2026-08-07,1540.0,2630.0,2080.0,20.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Onion,Bellary / Red,Grade A,2026-08-07,2180.0,3770.0,2980.0,29.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Carrot,Ooty / Orange,Grade A+,2026-08-07,2730.0,4680.0,3700.0,37.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Cabbage,Green Round,Grade A,2026-08-07,1120.0,2240.0,1630.0,16.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-07,4290.0,7140.0,5710.0,57.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-07,3770.0,6460.0,5160.0,51.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-07,2310.0,4420.0,3370.0,33.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Palak,Tender Leafy,Grade A+,2026-08-07,1130.0,2070.0,1600.0,16.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Coriander,Local Nati,Grade A+,2026-08-07,990.0,1780.0,1390.0,13.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Mint,Fresh Pudina,Grade A+,2026-08-07,1180.0,2150.0,1620.0,16.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ginger,Washed Root,Grade A,2026-08-07,6010.0,10390.0,8200.0,82.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Garlic,Country Dried,Grade A,2026-08-07,6760.0,12070.0,9460.0,94.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-07,2580.0,4540.0,3510.0,35.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-07,8230.0,14820.0,11520.0,115.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-07,4990.0,8480.0,6790.0,67.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-07,3220.0,4830.0,4030.0,40.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-07,4410.0,6830.0,5460.0,54.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Carrot,Ooty / Orange,Grade A+,2026-08-07,2730.0,4690.0,3710.0,37.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Cabbage,Green Round,Grade A,2026-08-07,1140.0,2280.0,1660.0,16.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Peas,Tender Sweet,Grade A+,2026-08-07,4800.0,8010.0,6410.0,64.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-07,3400.0,5830.0,4660.0,46.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Chilli,G4 Pungent,Grade A,2026-08-07,2360.0,4510.0,3440.0,34.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Coriander,Local Nati,Grade A+,2026-08-07,1060.0,1910.0,1490.0,14.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Mint,Fresh Pudina,Grade A+,2026-08-07,1170.0,2130.0,1600.0,16.0
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ginger,Washed Root,Grade A,2026-08-07,5970.0,10300.0,8140.0,81.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Garlic,Country Dried,Grade A,2026-08-07,6780.0,12110.0,9500.0,95.0
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-08-07,2520.0,4430.0,3420.0,34.2
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-07,7690.0,13840.0,10770.0,107.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Grapes,Bangalore Blue,Grade A+,2026-08-07,4680.0,7960.0,6370.0,63.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ragi,Organic Whole Grain,Grade A,2026-08-07,3390.0,5090.0,4240.0,42.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Rice,Sona Masuri Heritage,Grade A,2026-08-07,3970.0,6140.0,4910.0,49.1
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-07,1780.0,3160.0,2470.0,24.7
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-08-07,1330.0,2270.0,1800.0,18.0
Karnataka,Ramanagara,Channapatna APMC Yard,Onion,Bellary / Red,Grade A,2026-08-07,2220.0,3830.0,3030.0,30.3
Karnataka,Ramanagara,Channapatna APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-07,3030.0,5190.0,4110.0,41.1
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-07,4540.0,7570.0,6050.0,60.5
Karnataka,Ramanagara,Channapatna APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-07,3380.0,5790.0,4640.0,46.4
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-07,2200.0,4190.0,3190.0,31.9
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-07,1170.0,2150.0,1660.0,16.6
Karnataka,Ramanagara,Channapatna APMC Yard,Coriander,Local Nati,Grade A+,2026-08-07,1090.0,1970.0,1530.0,15.3
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-08-07,5170.0,8930.0,7050.0,70.5
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-08-07,6990.0,12480.0,9790.0,97.9
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-07,2460.0,4340.0,3350.0,33.5
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-08-07,1840.0,3270.0,2550.0,25.5
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-07,7510.0,13520.0,10520.0,105.2
Karnataka,Ramanagara,Channapatna APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-08-07,4910.0,8350.0,6680.0,66.8
Karnataka,Ramanagara,Channapatna APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-07,3090.0,4640.0,3870.0,38.7
Karnataka,Ramanagara,Channapatna APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-07,4270.0,6600.0,5280.0,52.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-07,2060.0,3660.0,2860.0,28.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-08-07,1520.0,2610.0,2070.0,20.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-08-07,2310.0,3990.0,3150.0,31.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-07,2960.0,5080.0,4020.0,40.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-08-07,1260.0,2520.0,1830.0,18.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-07,4960.0,8270.0,6610.0,66.1
